learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead,splits
1000.0,0.0,0.0,1000.0,73.2,52.15849106452713,7.5862068965517295,42.97872340425531,1000.0,7576.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2000.0,0.0,0.0,2000.0,54.2,22.626378323222404,-142.32804232804236,31.53961136023916,2000.0,8376.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
3000.0,0.0,0.0,3000.0,76.6,47.981157619315454,-1.7391304347826104,44.6808510638298,3000.0,11624.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
4000.0,0.0,0.0,4000.0,86.8,65.51093460141614,20.95808383233534,54.16666666666667,4000.0,13592.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0,3.0
5000.0,0.0,0.0,5000.0,86.7,73.2960682978151,17.90123456790125,68.18181818181819,5000.0,18688.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0,3.0
6000.0,0.0,0.0,6000.0,78.60000000000001,40.62581500779635,15.079365079365093,10.833333333333343,6000.0,35936.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
7000.0,0.015625,1.9205294342504608E-10,7000.0,69.19999999999999,44.76475704563184,-44.600938967136194,33.47732181425484,7000.0,47512.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0,7.0
8000.0,0.015625,1.9205294342504608E-10,8000.0,66.7,39.07147117696352,-87.07865168539318,24.660633484162894,8000.0,52328.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0,8.0
9000.0,0.015625,1.9205294342504608E-10,9000.0,84.2,66.36258156541732,16.842105263157855,59.487179487179475,9000.0,62272.0,21.0,11.0,11.0,5.0,0.0,0.0,1.0,10.0
10000.0,0.015625,1.9205294342504608E-10,10000.0,75.4,30.187217449790154,2.7667984189723343,9.890109890109898,10000.0,70624.0,23.0,12.0,12.0,5.0,0.0,0.0,1.0,11.0
11000.0,0.015625,1.9205294342504608E-10,11000.0,59.5,25.391143836663716,-75.32467532467535,22.56214149139579,11000.0,72168.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0,12.0
